log_id,label
67042,normal
69220,normal
68911,normal
69333,normal
67677,normal
66770,normal
69116,normal
68142,normal
68161,normal
67798,normal
69584,normal
68850,normal
68738,normal
68372,normal
67558,normal
67523,normal
69265,normal
67499,normal
69815,normal
69986,normal
69455,normal
69625,normal
66926,normal
68463,normal
67199,normal
69545,normal
69393,normal
67030,normal
69736,normal
68491,normal
67120,normal
69951,normal
69771,normal
68120,normal
69050,normal
69917,normal
69885,normal
70021,normal
67947,normal
69366,normal
68541,normal
67890,normal
68305,normal
68517,normal
66837,normal
69006,normal
68564,normal
69501,normal
66796,normal
69700,normal
68964,normal
68330,normal
68718,normal
68416,normal
66833,normal
67076,normal
68393,normal
67972,normal
69152,normal
68632,normal
67417,normal
68891,normal
67721,normal
69221,normal
67739,normal
69184,normal
67930,normal
68032,normal
67630,normal
68870,normal
67895,normal
69334,normal
69662,normal
67360,normal
68051,normal
68070,normal
68805,normal
67605,normal
69816,normal
69117,normal
69266,normal
67784,normal
67789,normal
69626,normal
69852,normal
67392,normal
69084,normal
69456,normal
69585,normal
68013,normal
68094,normal
68207,normal
68257,normal
68675,normal
68589,normal
67458,normal
66862,normal
68232,normal
68828,normal
69546,normal
69420,normal
68934,normal
69051,normal
69301,normal
68761,normal
69772,normal
69952,normal
66880,normal
69007,normal
67762,normal
69886,normal
67375,normal
70022,normal
69701,normal
69502,normal
68281,normal
68785,normal
68183,normal
69987,normal
68696,normal
68655,normal
66966,normal
67267,normal
68353,normal
68439,normal
69737,normal
68965,normal
67829,normal
69394,normal
69222,normal
67994,normal
68464,normal
68492,normal
67948,normal
69267,normal
69817,normal
69335,normal
68612,normal
66868,normal
68143,normal
69153,normal
68162,normal
68912,normal
69627,normal
68121,normal
69367,normal
69918,normal
68306,normal
69457,normal
68373,normal
68851,normal
69118,normal
68739,normal
66774,normal
69185,normal
68417,normal
69547,normal
67139,normal
69586,normal
69008,normal
68518,normal
68542,normal
69953,normal
69052,normal
69773,normal
68331,normal
69663,normal
67850,normal
69702,normal
69503,normal
67973,normal
70023,normal
68565,normal
69887,normal
68719,normal
68394,normal
68829,normal
68095,normal
69085,normal
68633,normal
69853,normal
68892,normal
68590,normal
69268,normal
69223,normal
69818,normal
68233,normal
68208,normal
68935,normal
68966,normal
69988,normal
91738,insider_drift
69628,normal
68871,normal
69421,normal
68033,normal
69458,normal
69336,normal
69302,normal
68071,normal
68762,normal
68258,normal
68465,normal
69119,normal
69009,normal
69548,normal
67949,normal
68493,normal
69154,normal
69738,normal
69395,normal
68786,normal
68697,normal
68184,normal
68806,normal
69703,normal
69504,normal
69053,normal
68676,normal
68282,normal
69954,normal
69774,normal
68656,normal
69587,normal
68307,normal
68052,normal
68122,normal
69186,normal
68014,normal
69888,normal
70024,normal
69368,normal
69919,normal
69819,normal
69269,normal
69224,normal
69664,normal
68440,normal
68354,normal
69629,normal
67995,normal
69459,normal
68543,normal
68418,normal
69337,normal
69010,normal
68332,normal
68830,normal
68519,normal
69549,normal
68852,normal
68591,normal
68967,normal
68096,normal
68740,normal
69086,normal
69854,normal
69505,normal
68144,normal
69704,normal
69120,normal
68913,normal
68163,normal
68613,normal
68374,normal
69955,normal
69989,normal
69054,normal
91753,insider_drift
69775,normal
68893,normal
69155,normal
68395,normal
67974,normal
68566,normal
69270,normal
68720,normal
68763,normal
69588,normal
69820,normal
68234,normal
68209,normal
69303,normal
68936,normal
68634,normal
69422,normal
70025,normal
69889,normal
68259,normal
68494,normal
68466,normal
69739,normal
69225,normal
69396,normal
69460,normal
69187,normal
69630,normal
67950,normal
69011,normal
68872,normal
68072,normal
69338,normal
68034,normal
69550,normal
68123,normal
68698,normal
91783,insider_drift
69705,normal
68283,normal
69506,normal
68185,normal
69369,normal
69920,normal
68787,normal
69665,normal
68308,normal
68657,normal
68968,normal
69121,normal
69776,normal
69055,normal
69271,normal
69956,normal
69821,normal
68807,normal
67996,normal
68097,normal
68053,normal
68520,normal
68831,normal
68592,normal
68333,normal
68355,normal
69012,normal
69226,normal
69631,normal
70026,normal
69890,normal
69855,normal
69589,normal
68015,normal
69087,normal
69156,normal
69461,normal
68441,normal
69990,normal
68544,normal
68419,normal
68677,normal
69706,normal
69551,normal
69507,normal
69339,normal
69188,normal
69397,normal
69740,normal
68721,normal
68635,normal
69304,normal
68396,normal
69423,normal
69272,normal
68375,normal
68937,normal
68164,normal
69822,normal
68260,normal
67951,normal
68210,normal
68495,normal
68467,normal
69777,normal
69957,normal
68764,normal
68914,normal
68235,normal
69056,normal
68894,normal
68567,normal
69122,normal
68853,normal
67975,normal
68614,normal
68145,normal
68741,normal
68969,normal
69013,normal
69462,normal
69632,normal
69666,normal
69227,normal
69370,normal
69921,normal
70027,normal
68186,normal
91768,insider_drift
69891,normal
68309,normal
68124,normal
68788,normal
68658,normal
69590,normal
69707,normal
69508,normal
69157,normal
69552,normal
68035,normal
68699,normal
68284,normal
69340,normal
69991,normal
68098,normal
69273,normal
68593,normal
69823,normal
68073,normal
68832,normal
68873,normal
69088,normal
69856,normal
69958,normal
68545,normal
69778,normal
68420,normal
69057,normal
69014,normal
68521,normal
69189,normal
69633,normal
69123,normal
68496,normal
68468,normal
69463,normal
68334,normal
69228,normal
69741,normal
68970,normal
69398,normal
68356,normal
67997,normal
68236,normal
69892,normal
68442,normal
70028,normal
67952,normal
69509,normal
69708,normal
68808,normal
68054,normal
68211,normal
69424,normal
69305,normal
69553,normal
68765,normal
68938,normal
69591,normal
68261,normal
68678,normal
69274,normal
69824,normal
68016,normal
69667,normal
68722,normal
69341,normal
68397,normal
69158,normal
91798,insider_drift
68568,normal
68636,normal
68895,normal
69015,normal
67976,normal
68125,normal
68310,normal
69922,normal
69371,normal
69779,normal
69959,normal
69058,normal
69634,normal
69992,normal
68915,normal
69464,normal
68165,normal
68615,normal
68376,normal
69124,normal
68659,normal
68789,normal
69229,normal
69510,normal
68854,normal
68742,normal
69709,normal
68099,normal
68700,normal
68146,normal
68833,normal
69857,normal
69089,normal
68594,normal
68285,normal
68187,normal
69190,normal
68971,normal
70029,normal
69825,normal
69554,normal
69893,normal
69275,normal
68036,normal
67953,normal
68335,normal
68421,normal
68546,normal
69592,normal
69742,normal
68469,normal
69342,normal
69016,normal
69399,normal
68874,normal
68522,normal
68497,normal
68074,normal
69465,normal
69059,normal
69960,normal
69635,normal
69780,normal
68766,normal
68262,normal
69159,normal
68212,normal
68237,normal
69668,normal
68443,normal
67998,normal
69306,normal
68357,normal
69425,normal
69511,normal
69710,normal
68939,normal
69230,normal
69125,normal
69826,normal
69276,normal
69993,normal
69555,normal
69923,normal
69894,normal
69372,normal
67977,normal
70030,normal
68569,normal
69017,normal
68311,normal
68398,normal
68723,normal
68972,normal
68126,normal
68637,normal
68896,normal
69191,normal
68809,normal
68017,normal
69343,normal
68679,normal
68100,normal
69466,normal
69636,normal
68055,normal
69593,normal
69090,normal
69858,normal
68660,normal
69961,normal
69060,normal
68834,normal
69781,normal
68595,normal
69512,normal
68286,normal
69711,normal
68790,normal
68701,normal
69231,normal
69743,normal
68188,normal
68743,normal
69400,normal
68470,normal
69277,normal
68855,normal
67954,normal
69827,normal
68498,normal
69160,normal
68147,normal
68166,normal
68547,normal
69126,normal
69556,normal
68616,normal
68916,normal
68523,normal
69018,normal
68422,normal
68377,normal
69669,normal
68336,normal
70031,normal
69895,normal
68213,normal
68075,normal
68767,normal
69637,normal
69426,normal
69307,normal
68973,normal
69467,normal
69994,normal
69344,normal
68238,normal
68037,normal
68875,normal
68940,normal
68263,normal
69513,normal
69712,normal
69782,normal
69061,normal
69962,normal
69594,normal
68312,normal
69192,normal
69924,normal
69278,normal
69373,normal
69828,normal
68444,normal
68127,normal
69232,normal
67999,normal
68101,normal
68358,normal
68835,normal
69019,normal
69557,normal
68570,normal
67978,normal
69091,normal
69859,normal
69127,normal
68897,normal
68596,normal
68724,normal
69161,normal
68399,normal
68638,normal
68499,normal
69896,normal
68471,normal
70032,normal
69468,normal
69401,normal
69744,normal
69638,normal
68287,normal
67955,normal
68189,normal
69345,normal
69514,normal
69713,normal
68702,normal
68791,normal
68661,normal
69670,normal
68974,normal
69062,normal
69963,normal
69829,normal
69279,normal
68548,normal
69783,normal
68810,normal
68524,normal
68423,normal
69595,normal
69020,normal
69233,normal
68056,normal
69995,normal
68337,normal
68018,normal
68680,normal
69558,normal
69193,normal
68214,normal
68617,normal
68856,normal
68768,normal
68239,normal
68167,normal
69308,normal
68264,normal
68941,normal
69427,normal
68744,normal
69128,normal
68917,normal
68148,normal
68378,normal
69639,normal
69469,normal
68128,normal
69925,normal
69374,normal
69897,normal
68313,normal
70033,normal
69515,normal
69714,normal
69162,normal
68876,normal
68836,normal
68597,normal
68076,normal
69346,normal
69280,normal
69830,normal
69092,normal
68102,normal
69860,normal
68038,normal
69964,normal
69063,normal
69784,normal
69021,normal
68472,normal
67956,normal
68359,normal
69402,normal
68975,normal
68500,normal
68445,normal
69745,normal
69234,normal
68000,normal
69559,normal
69596,normal
68571,normal
69671,normal
68898,normal
67979,normal
68725,normal
69470,normal
68400,normal
68639,normal
69640,normal
69996,normal
69129,normal
68190,normal
68662,normal
69715,normal
69516,normal
69194,normal
70034,normal
69831,normal
68703,normal
69281,normal
69898,normal
68288,normal
68792,normal
68424,normal
69347,normal
69022,normal
68338,normal
68525,normal
68549,normal
68240,normal
69965,normal
68769,normal
69163,normal
68215,normal
69785,normal
69064,normal
68265,normal
69428,normal
69309,normal
69235,normal
68942,normal
68129,normal
69560,normal
69375,normal
69926,normal
68976,normal
68811,normal
68314,normal
68837,normal
69861,normal
69471,normal
69597,normal
69093,normal
69641,normal
68598,normal
68019,normal
69716,normal
69517,normal
68103,normal
68057,normal
67957,normal
68681,normal
69746,normal
68501,normal
68379,normal
69403,normal
68745,normal
69832,normal
69282,normal
68473,normal
68168,normal
69130,normal
68618,normal
69023,normal
69672,normal
68857,normal
68149,normal
70035,normal
69899,normal
68918,normal
68077,normal
69997,normal
69348,normal
68877,normal
68039,normal
68001,normal
68446,normal
69195,normal
69065,normal
69966,normal
69786,normal
69236,normal
68360,normal
69561,normal
68899,normal
68572,normal
68401,normal
68191,normal
69164,normal
67980,normal
69472,normal
69642,normal
68289,normal
68640,normal
68726,normal
69518,normal
69717,normal
68793,normal
68977,normal
68704,normal
68663,normal
69833,normal
69283,normal
68550,normal
69024,normal
69598,normal
68216,normal
68425,normal
68266,normal
68770,normal
68943,normal
69310,normal
68339,normal
68526,normal
69429,normal
69131,normal
69900,normal
68241,normal
69927,normal
69376,normal
70036,normal
68104,normal
69349,normal
68130,normal
69862,normal
69094,normal
68315,normal
69066,normal
68838,normal
69967,normal
69787,normal
68599,normal
68502,normal
68474,normal
67958,normal
69404,normal
69747,normal
69237,normal
69673,normal
69562,normal
69998,normal
69473,normal
69643,normal
69519,normal
69718,normal
69284,normal
69834,normal
69196,normal
69025,normal
69165,normal
68978,normal
68020,normal
68150,normal
68812,normal
68169,normal
68682,normal
68858,normal
69599,normal
68058,normal
68746,normal
69132,normal
68878,normal
69901,normal
70037,normal
68619,normal
68380,normal
68447,normal
69350,normal
68002,normal
68919,normal
68078,normal
68040,normal
69968,normal
69067,normal
69788,normal
69238,normal
68361,normal
69563,normal
68641,normal
68727,normal
68664,normal
69644,normal
68900,normal
68402,normal
68794,normal
69474,normal
69719,normal
68705,normal
69520,normal
69835,normal
68573,normal
68771,normal
68290,normal
68192,normal
67981,normal
69285,normal
68242,normal
69026,normal
68426,normal
68340,normal
69311,normal
69430,normal
68527,normal
68551,normal
69928,normal
68217,normal
69377,normal
67959,normal
68131,normal
68503,normal
68944,normal
68267,normal
69095,normal
69863,normal
69405,normal
68316,normal
69748,normal
68105,normal
69674,normal
68475,normal
68600,normal
68839,normal
69999,normal
69197,normal
69166,normal
68979,normal
69600,normal
69133,normal
69902,normal
70038,normal
69351,normal
69068,normal
69969,normal
69789,normal
69239,normal
69564,normal
69645,normal
69521,normal
69720,normal
69475,normal
69027,normal
69286,normal
69836,normal
71911,normal
71976,normal
71257,normal
71765,normal
71813,normal
71370,normal
71692,normal
71653,normal
71463,normal
71737,normal
72078,normal
71320,normal
71489,normal
72004,normal
71231,normal
71841,normal
71597,normal
72466,normal
72686,normal
72178,normal
73079,normal
73259,normal
71278,normal
72545,normal
71890,normal
71958,normal
72395,normal
72875,normal
72502,normal
71674,normal
72363,normal
71435,normal
72719,normal
72304,normal
72802,normal
72330,normal
72778,normal
73224,normal
72433,normal
72584,normal
73183,normal
73009,normal
72937,normal
73287,normal
72972,normal
73154,normal
72833,normal
73034,normal
72659,normal
72628,normal
72912,normal
72154,normal
71298,normal
73121,normal
72746,normal
71388,normal
71863,normal
71552,normal
71625,normal
71578,normal
71531,normal
72032,normal
72132,normal
72198,normal
72251,normal
71937,normal
71347,normal
71713,normal
72059,normal
71511,normal
71786,normal
72278,normal
72104,normal
72226,normal
71410,normal
73035,normal
72585,normal
72503,normal
73080,normal
73184,normal
72834,normal
72546,normal
72396,normal
72467,normal
72973,normal
72876,normal
73225,normal
72938,normal
72331,normal
73122,normal
72687,normal
72747,normal
72434,normal
72364,normal
72803,normal
72629,normal
73288,normal
72105,normal
73155,normal
71814,normal
71232,normal
71436,normal
72252,normal
72199,normal
71598,normal
72033,normal
73260,normal
71787,normal
72227,normal
71464,normal
72660,normal
71626,normal
71977,normal
72720,normal
71864,normal
72279,normal
72005,normal
71553,normal
72305,normal
71738,normal
71321,normal
73010,normal
72155,normal
72079,normal
72913,normal
71912,normal
72779,normal
71411,normal
72133,normal
71842,normal
71714,normal
71654,normal
73036,normal
71532,normal
71490,normal
71299,normal
71348,normal
72586,normal
71693,normal
71891,normal
72504,normal
71766,normal
71938,normal
71389,normal
73081,normal
71279,normal
72835,normal
71512,normal
72179,normal
73185,normal
71258,normal
72547,normal
72397,normal
72060,normal
71579,normal
72974,normal
72877,normal
72468,normal
73226,normal
72939,normal
71371,normal
71959,normal
71675,normal
72332,normal
72435,normal
72688,normal
73123,normal
72365,normal
72748,normal
73289,normal
72804,normal
72630,normal
73037,normal
72587,normal
71978,normal
73156,normal
72505,normal
72106,normal
72034,normal
72836,normal
73082,normal
71865,normal
71627,normal
73261,normal
71599,normal
71437,normal
71322,normal
72006,normal
73186,normal
72721,normal
71739,normal
72200,normal
71465,normal
72253,normal
72661,normal
71815,normal
71788,normal
72280,normal
72548,normal
72306,normal
71233,normal
72080,normal
72398,normal
72914,normal
71412,normal
72156,normal
71913,normal
71554,normal
73011,normal
72975,normal
72228,normal
72878,normal
72780,normal
72469,normal
72940,normal
73227,normal
71715,normal
71491,normal
71349,normal
73038,normal
72333,normal
72689,normal
71300,normal
73124,normal
72436,normal
71390,normal
72588,normal
71892,normal
72506,normal
71533,normal
72134,normal
71843,normal
72366,normal
72749,normal
71655,normal
73083,normal
72837,normal
71939,normal
71694,normal
71259,normal
73290,normal
72805,normal
72631,normal
73187,normal
72180,normal
71767,normal
71280,normal
71513,normal
72549,normal
73157,normal
71816,normal
72107,normal
72399,normal
72007,normal
71979,normal
73262,normal
71740,normal
71580,normal
72879,normal
71438,normal
71628,normal
72201,normal
71323,normal
71789,normal
72976,normal
72061,normal
71600,normal
71372,normal
72254,normal
73039,normal
72035,normal
72470,normal
71676,normal
72662,normal
71960,normal
72722,normal
71866,normal
71555,normal
73228,normal
72589,normal
72941,normal
72307,normal
72281,normal
72507,normal
71234,normal
71914,normal
72081,normal
71466,normal
71413,normal
73084,normal
72838,normal
73012,normal
72915,normal
72229,normal
72437,normal
73125,normal
72690,normal
72334,normal
73188,normal
72157,normal
72367,normal
71716,normal
72781,normal
72750,normal
72632,normal
72806,normal
72550,normal
73291,normal
71350,normal
72400,normal
73040,normal
71844,normal
71391,normal
72880,normal
71301,normal
72977,normal
71492,normal
72590,normal
72135,normal
73158,normal
72471,normal
72508,normal
71768,normal
71656,normal
71817,normal
71534,normal
72008,normal
72202,normal
71439,normal
71893,normal
73085,normal
73263,normal
71601,normal
72942,normal
73229,normal
72839,normal
71629,normal
72108,normal
71695,normal
71741,normal
71940,normal
72255,normal
71980,normal
71260,normal
73189,normal
71324,normal
71514,normal
72663,normal
72723,normal
72036,normal
72181,normal
71867,normal
71790,normal
72335,normal
72282,normal
72691,normal
71281,normal
73126,normal
72438,normal
71556,normal
72551,normal
72082,normal
71915,normal
72308,normal
71467,normal
71235,normal
73041,normal
72751,normal
72368,normal
72062,normal
72401,normal
72591,normal
72916,normal
71581,normal
73013,normal
73292,normal
72633,normal
72230,normal
72807,normal
71414,normal
72881,normal
72978,normal
72509,normal
71717,normal
72472,normal
73086,normal
72840,normal
72158,normal
72782,normal
71373,normal
71961,normal
71677,normal
73190,normal
71351,normal
73230,normal
72943,normal
73159,normal
71818,normal
71440,normal
72109,normal
72203,normal
73264,normal
73042,normal
72552,normal
71742,normal
72009,normal
71630,normal
71392,normal
71602,normal
71981,normal
72439,normal
71493,normal
72692,normal
72592,normal
73127,normal
72336,normal
71325,normal
72402,normal
71845,normal
72136,normal
71302,normal
72664,normal
72724,normal
72256,normal
72510,normal
71791,normal
72037,normal
72752,normal
71535,normal
71868,normal
72369,normal
71261,normal
71941,normal
72979,normal
71916,normal
72882,normal
71894,normal
72841,normal
73087,normal
71657,normal
71557,normal
72083,normal
72283,normal
72309,normal
71769,normal
71696,normal
72634,normal
72808,normal
71236,normal
72473,normal
73293,normal
73191,normal
71468,normal
71415,normal
73043,normal
72944,normal
73231,normal
72917,normal
73014,normal
72231,normal
71282,normal
72182,normal
71515,normal
72593,normal
72553,normal
71718,normal
72159,normal
73160,normal
72063,normal
72783,normal
72511,normal
72403,normal
72440,normal
72337,normal
72693,normal
72204,normal
73128,normal
71582,normal
72110,normal
71631,normal
71982,normal
71819,normal
73265,normal
72842,normal
71352,normal
73088,normal
72010,normal
71441,normal
72883,normal
72980,normal
71743,normal
71603,normal
72753,normal
71678,normal
72370,normal
73192,normal
71792,normal
71374,normal
71869,normal
71962,normal
72257,normal
72725,normal
73044,normal
72474,normal
72665,normal
71326,normal
72038,normal
71393,normal
72137,normal
72809,normal
73294,normal
72635,normal
72594,normal
71303,normal
71846,normal
71917,normal
71494,normal
73232,normal
72945,normal
72310,normal
72554,normal
71469,normal
71558,normal
72512,normal
72084,normal
72284,normal
71237,normal
71536,normal
71697,normal
72404,normal
72843,normal
71262,normal
72232,normal
71895,normal
73089,normal
72918,normal
71416,normal
71770,normal
73015,normal
71942,normal
71658,normal
73161,normal
72338,normal
72694,normal
73129,normal
72441,normal
72981,normal
73193,normal
72884,normal
73045,normal
71442,normal
71516,normal
72160,normal
71604,normal
71983,normal
73266,normal
72475,normal
72111,normal
72595,normal
72784,normal
72183,normal
71744,normal
72371,normal
72754,normal
72205,normal
72011,normal
71632,normal
71283,normal
71820,normal
71719,normal
72513,normal
70913,normal
70046,normal
72555,normal
73233,normal
71793,normal
72946,normal
71870,normal
71048,normal
72810,normal
72636,normal
73295,normal
72726,normal
72666,normal
71353,normal
71327,normal
73090,normal
72039,normal
71583,normal
72844,normal
72258,normal
70769,normal
72405,normal
70956,normal
70954,normal
70343,normal
71238,normal
71470,normal
73046,normal
72285,normal
72064,normal
70625,normal
70594,normal
72085,normal
73194,normal
71230,normal
71918,normal
70952,normal
72311,normal
71174,normal
72885,normal
71495,normal
71037,normal
72982,normal
71559,normal
71847,normal
70058,normal
71000,normal
72695,normal
70987,normal
72596,normal
72339,normal
73130,normal
71304,normal
72442,normal
70901,normal
70560,normal
71394,normal
71375,normal
70948,normal
73162,normal
72138,normal
70548,normal
71963,normal
70908,normal
72233,normal
70309,normal
71076,normal
71144,normal
70546,normal
72476,normal
70206,normal
72514,normal
71679,normal
72919,normal
70382,normal
73016,normal
72755,normal
72372,normal
72556,normal
70098,normal
71417,normal
70230,normal
71984,normal
70725,normal
70270,normal
71771,normal
70200,normal
71605,normal
71821,normal
72112,normal
71896,normal
71659,normal
71161,normal
71745,normal
71537,normal
71943,normal
73267,normal
73234,normal
71633,normal
71443,normal
70598,normal
72845,normal
72947,normal
73091,normal
70480,normal
70193,normal
72012,normal
71263,normal
70520,normal
73047,normal
72206,normal
70554,normal
71698,normal
72406,normal
71050,normal
70130,normal
72637,normal
70455,normal
73296,normal
72811,normal
71720,normal
72785,normal
70998,normal
70280,normal
72161,normal
73195,normal
70351,normal
70397,normal
72259,normal
71794,normal
70552,normal
70589,normal
72597,normal
71328,normal
72727,normal
72667,normal
70049,normal
72983,normal
70305,normal
72886,normal
70533,normal
70591,normal
70590,normal
70287,normal
70440,normal
71871,normal
70178,normal
70211,normal
70669,normal
71146,normal
72040,normal
71517,normal
71225,normal
70263,normal
70453,normal
70071,normal
70375,normal
72184,normal
71284,normal
71008,normal
70938,normal
71354,normal
70946,normal
72340,normal
70660,normal
72515,normal
73131,normal
72443,normal
70410,normal
71180,normal
70102,normal
71177,normal
70434,normal
72696,normal
70072,normal
70878,normal
72477,normal
70762,normal
71106,normal
72086,normal
70829,normal
70472,normal
70048,normal
70929,normal
72557,normal
70853,normal
71004,normal
72312,normal
71560,normal
71239,normal
71471,normal
71137,normal
70275,normal
70059,normal
71127,normal
70353,normal
70860,normal
73092,normal
72846,normal
71919,normal
70542,normal
73163,normal
70276,normal
72286,normal
70183,normal
70104,normal
71046,normal
73048,normal
72756,normal
71024,normal
72373,normal
70380,normal
70561,normal
70623,normal
70941,normal
70311,normal
72948,normal
70526,normal
70096,normal
73235,normal
70487,normal
70654,normal
70417,normal
70847,normal
72407,normal
71584,normal
71395,normal
73196,normal
71223,normal
71418,normal
70868,normal
72598,normal
72234,normal
72065,normal
71606,normal
71848,normal
70090,normal
71305,normal
72920,normal
70479,normal
71496,normal
73017,normal
71985,normal
72207,normal
70205,normal
70085,normal
70563,normal
70684,normal
72013,normal
70637,normal
71021,normal
70246,normal
70237,normal
70108,normal
71746,normal
72139,normal
73268,normal
71020,normal
73297,normal
71822,normal
70852,normal
70840,normal
70511,normal
72812,normal
72638,normal
72113,normal
72887,normal
71014,normal
71444,normal
70325,normal
71634,normal
71140,normal
70586,normal
72984,normal
70174,normal
70328,normal
72516,normal
70702,normal
70232,normal
70983,normal
70732,normal
70277,normal
70688,normal
70223,normal
70357,normal
70342,normal
71159,normal
70320,normal
70655,normal
70425,normal
70758,normal
70772,normal
70316,normal
70811,normal
70456,normal
70363,normal
70825,normal
70338,normal
70830,normal
71039,normal
71772,normal
70286,normal
70103,normal
70443,normal
72260,normal
71795,normal
71964,normal
70450,normal
71051,normal
70931,normal
70789,normal
70137,normal
71376,normal
72341,normal
71699,normal
73132,normal
72847,normal
71944,normal
72478,normal
72786,normal
73049,normal
72558,normal
72668,normal
72697,normal
72728,normal
72444,normal
73093,normal
71680,normal
70475,normal
71660,normal
70683,normal
71721,normal
70764,normal
70112,normal
72162,normal
70770,normal
72041,normal
71329,normal
70481,normal
70298,normal
70083,normal
70240,normal
71264,normal
71086,normal
71872,normal
71897,normal
70965,normal
71538,normal
70695,normal
70269,normal
71196,normal
70747,normal
70081,normal
70392,normal
70746,normal
70084,normal
70401,normal
70344,normal
71173,normal
70690,normal
72599,normal
70249,normal
73197,normal
70197,normal
70592,normal
72408,normal
70926,normal
70519,normal
70093,normal
70439,normal
70919,normal
70949,normal
70055,normal
72949,normal
70225,normal
73236,normal
70729,normal
70352,normal
70595,normal
70354,normal
71216,normal
72757,normal
72374,normal
72287,normal
71920,normal
73164,normal
71154,normal
70164,normal
71240,normal
70538,normal
70943,normal
71355,normal
70532,normal
71007,normal
72087,normal
71561,normal
72313,normal
71166,normal
70471,normal
70236,normal
71112,normal
70468,normal
70945,normal
70957,normal
70242,normal
70147,normal
71518,normal
70969,normal
70489,normal
70331,normal
70997,normal
70897,normal
72185,normal
71472,normal
71153,normal
72517,normal
71285,normal
71133,normal
70935,normal
70329,normal
71056,normal
72985,normal
70370,normal
70208,normal
72888,normal
70815,normal
70499,normal
70140,normal
71038,normal
71019,normal
70827,normal
70714,normal
70665,normal
70289,normal
70705,normal
71986,normal
71823,normal
70389,normal
71134,normal
71195,normal
70559,normal
72639,normal
70950,normal
70402,normal
72813,normal
70749,normal
71607,normal
73298,normal
70361,normal
70330,normal
71072,normal
70854,normal
71155,normal
72208,normal
73050,normal
70107,normal
70372,normal
71419,normal
70602,normal
70583,normal
73094,normal
70620,normal
72848,normal
70135,normal
71183,normal
70359,normal
73269,normal
71445,normal
72114,normal
70313,normal
72559,normal
70727,normal
70760,normal
71747,normal
71222,normal
70433,normal
70818,normal
70159,normal
70129,normal
70883,normal
72014,normal
70547,normal
70672,normal
70226,normal
73018,normal
72921,normal
71138,normal
71635,normal
72479,normal
70233,normal
70146,normal
71497,normal
72235,normal
70451,normal
70061,normal
70476,normal
71026,normal
70824,normal
70267,normal
70057,normal
72140,normal
72342,normal
72600,normal
71396,normal
71306,normal
70485,normal
71228,normal
72698,normal
72445,normal
73133,normal
71215,normal
71849,normal
70999,normal
70687,normal
70238,normal
70186,normal
70152,normal
70390,normal
70360,normal
70850,normal
71066,normal
73198,normal
70686,normal
70873,normal
72066,normal
70153,normal
70322,normal
70281,normal
71192,normal
70504,normal
70239,normal
70462,normal
70750,normal
70817,normal
71063,normal
70192,normal
70318,normal
70347,normal
70579,normal
71330,normal
70210,normal
70449,normal
72409,normal
70663,normal
71084,normal
70953,normal
71585,normal
70657,normal
71200,normal
72729,normal
70877,normal
70601,normal
70422,normal
72669,normal
72950,normal
70400,normal
71104,normal
71160,normal
72261,normal
71009,normal
70600,normal
70503,normal
72518,normal
70291,normal
73237,normal
70491,normal
70529,normal
70621,normal
70736,normal
70285,normal
70808,normal
72163,normal
71121,normal
70920,normal
70531,normal
70819,normal
71873,normal
71130,normal
70855,normal
70391,normal
70398,normal
72042,normal
70832,normal
71796,normal
70160,normal
70970,normal
70257,normal
70460,normal
71722,normal
70199,normal
70231,normal
70643,normal
70154,normal
70978,normal
70545,normal
70195,normal
72375,normal
70114,normal
71027,normal
70604,normal
70544,normal
70816,normal
70939,normal
70420,normal
72758,normal
72787,normal
70624,normal
71116,normal
70405,normal
70613,normal
70656,normal
70169,normal
71182,normal
70335,normal
70628,normal
70968,normal
70507,normal
73051,normal
71773,normal
70094,normal
70976,normal
72889,normal
70699,normal
70697,normal
70668,normal
70539,normal
71110,normal
70324,normal
70711,normal
71265,normal
72986,normal
70321,normal
70495,normal
70612,normal
70578,normal
70611,normal
71539,normal
73165,normal
71945,normal
71661,normal
70041,normal
70892,normal
70581,normal
73095,normal
70156,normal
70377,normal
70707,normal
70851,normal
71700,normal
70110,normal
72849,normal
70801,normal
70608,normal
70196,normal
70052,normal
70396,normal
71059,normal
71898,normal
71191,normal
70296,normal
70054,normal
70844,normal
70162,normal
70264,normal
70839,normal
71015,normal
70525,normal
70704,normal
71023,normal
70294,normal
70245,normal
70971,normal
71097,normal
71229,normal
70835,normal
70418,normal
70837,normal
71241,normal
70857,normal
70459,normal
70614,normal
72560,normal
70122,normal
71013,normal
72314,normal
72288,normal
70111,normal
71054,normal
70506,normal
70490,normal
70609,normal
71921,normal
70917,normal
70413,normal
70203,normal
72601,normal
70514,normal
73299,normal
71168,normal
70535,normal
72814,normal
71178,normal
72640,normal
71562,normal
70834,normal
70682,normal
71114,normal
70466,normal
71197,normal
71473,normal
72088,normal
70923,normal
70833,normal
70558,normal
71681,normal
70568,normal
71169,normal
71377,normal
70588,normal
71022,normal
70106,normal
70356,normal
70959,normal
72480,normal
70087,normal
71356,normal
70947,normal
70436,normal
70209,normal
70664,normal
70885,normal
70138,normal
71748,normal
71058,normal
71965,normal
73199,normal
70990,normal
71636,normal
70981,normal
71608,normal
71149,normal
70303,normal
70812,normal
70722,normal
70139,normal
71143,normal
70988,normal
71164,normal
71446,normal
71041,normal
70333,normal
70250,normal
70629,normal
